ID,类别,等级,战斗,名称,描述,条件,影响列表,条件列表,建筑条件,势力条件,自动习得机率,习得对话,习得传令官对话,全地图数目上限,势力数目上限,继承机率,将军,勇将,军师,识者,智将,君主,全能,平凡文,平凡武,庸才,相关能力
3021,3,9,true,吴王,•建筑内人物工作效率提高20%•所在处当天人物忠诚度不会下降•视野范围内友军防御力增加7%•视野范围内非友军防御力减少7%•每1000名声，部队防御力加0.5%,•无法出生自带•无法出现于生成武将中•为势力君主,3041 121 7206 7208 640 ,901 902 802 ,,3046 ,1,,孤自称吴王，昭告天下。,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3022,3,10,true,东吴大帝,•建筑内人物工作效率提高30%•所在处当天人物忠诚度不会下降•视野范围内友军防御力增加10%•视野范围内非友军防御力减少10%•每1000名声，部队防御力加0.5%•每1000名声，部队攻击力加0.5%•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加20•魅力增加10•被攻击时有17%几率伤害减半•攻击有1%几率造成敌军混乱,•无法出生自带•无法出现于生成武将中•为势力君主,3042 121 691 696 640 630 590 609 663 6049 7243 7248 ,901 902 802 ,,3047 ,1,,举贤任能，各尽其用，兵精粮足，百姓乐业，江东大业成矣！,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3100,3,1,false,县令,•进行内政工作不需要消耗资金•所在势力每月势力声望增长50•所在建筑人口不会迁出,•无法出生自带•无法出现于生成武将中•为势力君主,30 160 123 ,901 902 802 ,,3040 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3101,3,2,true,校尉,•进行内政工作不需要消耗资金•所在势力每月势力声望增长100•暴击几率增加5%,•无法出生自带•无法出现于生成武将中•为势力君主,30 161 400 ,901 902 802 ,,3041 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3102,3,3,true,中郎将,•进行内政工作不需要消耗资金•所在势力每月势力声望增长150•获得士兵信任度增加100%•所在部队伤兵几率增加10%,•无法出生自带•无法出现于生成武将中•为势力君主,30 162 431 440 ,901 902 802 ,,3042 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3103,3,4,true,州牧,•进行内政工作不需要消耗资金•所在处当天人物忠诚度不会下降•建筑每月获得资金加成5%•视野范围内友军被暴击几率减少2%•视野范围内友军战意每天增加1,•无法出生自带•无法出现于生成武将中•为势力君主,30 121 7213 7190 7193 ,901 902 802 ,,3043 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3104,3,5,true,骠骑大将军,•进行内政工作不需要消耗资金•所在处当天人物忠诚度不会下降•建筑每月获得资金加成10%•视野范围内友军被暴击几率减少5%•视野范围内友军战意每天增加5,•无法出生自带•无法出现于生成武将中•为势力君主,30 121 3020 655 660 ,901 902 802 ,,3044 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3105,3,6,true,大将军,•进行内政工作不需要消耗资金•所在处当天人物忠诚度不会下降•建筑每月获得资金加成20%•视野范围内友军被暴击几率减少7%•视野范围内友军战意每天增加7,•无法出生自带•无法出现于生成武将中•为势力君主,30 121 3021 7192 7195 ,901 902 802 ,,3045 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3201,3,8,true,魏王,•被“攻心”时无效•每次被混乱最多持续一天•视野范围内友军战意每天增加10•仅对主将有效（本条以下）•暴击致敌混乱几率增加15%•计略成功致敌混乱几率增加20%•暴击使敌方士气减少4•有9%几率抵抗攻击,•无法出生自带•无法出现于生成武将中•为势力君主,590 600 661 281 552 561 363 7253 ,901 902 802 ,30710 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3202,3,8,true,晋王,•被“攻心”时无效•每次被混乱最多持续一天•视野范围内友军战意每天增加10•仅对主将有效（本条以下）•计略成功致敌混乱几率增加30%•城池设施不需要资金运作•暴击使敌方士气减少3•被攻击时有15%几率伤害减半,•无法出生自带•无法出现于生成武将中•为势力君主,590 600 661 281 562 6400 362 7242 ,901 902 802 ,30711 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3203,3,8,true,燕王,•被“攻心”时无效•每次被混乱最多持续一天•视野范围内友军战意每天增加10•仅对主将有效（本条以下）•视野范围内友军攻击力增加15%•草原适应性减1•暴击使敌方士气减少5•被攻击时有5%几率伤害减半,•无法出生自带•无法出现于生成武将中•为势力君主,590 600 661 281 682 201 364 7241 ,901 902 802 ,30712 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3204,3,8,true,蜀王,•被“攻心”时无效•每次被混乱最多持续一天•视野范围内友军战意每天增加10•仅对主将有效（本条以下）•暴击致敌混乱几率增加10%•避免被围攻几率增加10%•暴击使敌方士气减少4•有17%几率抵抗弓箭攻击,•无法出生自带•无法出现于生成武将中•为势力君主,590 600 661 281 551 700 363 7254 ,901 902 802 ,30713 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3205,3,8,true,秦王,•被“攻心”时无效•每次被混乱最多持续一天•视野范围内友军战意每天增加10•仅对主将有效（本条以下）•暴击致敌混乱几率增加20%•避免被围攻几率增加20%•暴击使敌方士气减少5•被攻击时有17%几率伤害减半,•无法出生自带•无法出现于生成武将中•为势力君主,590 600 661 281 553 701 364 7243 ,901 902 802 ,30714 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3206,3,8,true,吴王,•被“攻心”时无效•每次被混乱最多持续一天•视野范围内友军战意每天增加10•仅对主将有效（本条以下）•所在部队执行“火攻”的伤害增加50%•计略成功致敌混乱几率增加10%•暴击使敌方士气减少2•有5%几率抵抗攻击,•无法出生自带•无法出现于生成武将中•为势力君主,590 600 661 281 454 560 361 7245 ,901 902 802 ,30715 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3207,3,8,true,楚王,•被“攻心”时无效•每次被混乱最多持续一天•视野范围内友军战意每天增加10•仅对主将有效（本条以下）•暴击致敌混乱几率增加5%•视野范围内友军攻击力增加5%•暴击使敌方士气减少2•有5%几率抵抗弓箭攻击,•无法出生自带•无法出现于生成武将中•为势力君主,590 600 661 281 550 680 361 7246 ,901 902 802 ,30716 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3208,3,8,true,齐王,•被“攻心”时无效•每次被混乱最多持续一天•视野范围内友军战意每天增加10•仅对主将有效（本条以下）•视野范围内友军攻击力增加10%•降低城池俘虏逃跑机率40%•暴击使敌方士气减少2•有15%几率抵抗弓箭攻击,•无法出生自带•无法出现于生成武将中•为势力君主,590 600 661 281 681 6123 361 7247 ,901 902 802 ,30717 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3209,3,8,true,汉中王,•被“攻心”时无效•每次被混乱最多持续一天•视野范围内友军战意每天增加10•仅对主将有效（本条以下）•视野范围内友军攻击力增加20%•避免被围攻几率增加30%•暴击使敌方士气减少3•有7%几率抵抗攻击,•无法出生自带•无法出现于生成武将中•为势力君主,590 600 661 281 683 702 362 7252 ,901 902 802 ,30718 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3210,3,8,true,越王,•每次被混乱最多持续一天•视野范围内友军战意每天增加5•仅对主将有效（本条以下）•山地暴击几率增加40%•主动攻击无战斗称号部队使之战意减30•视野范围内非友军战意每天减少5•视野范围内非友军防御力减少20%•击破部队时有40%机率夺取敌方宝物,•无法出生自带•无法出现于生成武将中•为势力君主,600 660 281 230 603 665 698 6503 ,901 902 802 ,30719 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3211,3,8,true,辽东王,•每次被混乱最多持续一天•视野范围内友军战意每天增加5•仅对主将有效（本条以下）•山地暴击几率增加40%•主动攻击无战斗称号部队使之士气减10•视野范围内非友军战意每天减少5•视野范围内非友军防御力减少15%•暴击时敌军伤兵减少2单位,•无法出生自带•无法出现于生成武将中•为势力君主,600 660 281 230 602 665 697 6536 ,901 902 802 ,30720 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3212,3,8,true,南蛮王,•每次被混乱最多持续一天•视野范围内友军战意每天增加5•仅对主将有效（本条以下）•森林暴击几率增加20%•暴击时敌军疲累度增加10•视野范围内非友军战意每天减少10•视野范围内非友军防御力减少5%•暴击时敌军伤兵减少4单位,•无法出生自带•无法出现于生成武将中•为势力君主,600 660 281 222 6588 666 695 6538 ,901 902 802 ,30721 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3213,3,8,true,西凉王,•每次被混乱最多持续一天•视野范围内友军战意每天增加5•仅对主将有效（本条以下）•荒地暴击几率增加20%•主动攻击无战斗称号部队使之士气减2•视野范围内非友军战意每天减少15•视野范围内非友军防御力减少10%•增加城池捕获机率40%,•无法出生自带•无法出现于生成武将中•为势力君主,600 660 281 227 599 667 696 6113 ,901 902 802 ,30722 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3214,3,8,true,漠北王,•每次被混乱最多持续一天•视野范围内友军战意每天增加5•仅对主将有效（本条以下）•草原暴击几率增加20%•战法的战意消耗减少5•视野范围内非友军战意每天减少20•视野范围内非友军防御力减少5%•击破部队时增加捕获机率40%,•无法出生自带•无法出现于生成武将中•为势力君主,600 660 281 221 604 668 695 6103 ,901 902 802 ,30723 ,3046 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3301,3,9,true,魏文帝,•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加15•魅力增加10•仅对主将有效（本条以下）•计略成功致敌混乱几率增加30%•视野范围内友军中计几率减少15%•视野范围内友军计略成功率增加15%•每1000名声，部队防御力加0.5%,•无法出生自带•无法出现于生成武将中•为势力君主•统率小于70,590 609 662 6049 281 562 677 672 640 ,901 902 802 361 ,30710 ,3047 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3302,3,9,true,晋文帝,•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加15•魅力增加10•仅对主将有效（本条以下）•计略成功致敌混乱几率增加40%•视野范围内友军中计几率减少20%•视野范围内友军计略成功率增加20%•每1000名声，部队防御力加1%,•无法出生自带•无法出现于生成武将中•为势力君主•统率小于70,590 609 662 6049 281 563 678 673 641 ,901 902 802 361 ,30711 ,3047 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3303,3,9,true,燕文帝,•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加15•魅力增加10•仅对主将有效（本条以下）•视野范围内友军被暴击几率减少15%•计略成功时敌方战意减少20•每1000名声，部队防御力加1.5%•计略成功时能夺取敌方50士兵,•无法出生自带•无法出现于生成武将中•为势力君主•统率小于70,590 609 662 6049 281 657 6923 642 6905 ,901 902 802 361 ,30712 ,3047 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3304,3,9,true,蜀文帝,•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加15•魅力增加10•仅对主将有效（本条以下）•所在部队执行“鼓舞”成功时，效果增加50%•视野范围内友军被暴击几率减少5%•计略成功时敌方士气减少4•每1000名声，部队防御力加1.5%,•无法出生自带•无法出现于生成武将中•为势力君主•统率小于70,590 609 662 6049 281 456 655 6918 642 ,901 902 802 361 ,30713 ,3047 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3305,3,9,true,秦文帝,•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加15•魅力增加10•仅对主将有效（本条以下）•计略成功致敌混乱几率增加10%•视野范围内友军中计几率减少5%•斜向计略•每1000名声，部队防御力加0.5%,•无法出生自带•无法出现于生成武将中•为势力君主•统率小于70,590 609 662 6049 281 560 675 272 640 ,901 902 802 361 ,30714 ,3047 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3306,3,9,true,吴文帝,•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加15•魅力增加10•仅对主将有效（本条以下）•所在部队受到的火系伤害减少50%•计略成功致敌混乱几率增加20%•视野范围内友军中计几率减少10%•每1000名声，部队防御力加2%,•无法出生自带•无法出现于生成武将中•为势力君主•统率小于70,590 609 662 6049 281 455 561 676 643 ,901 902 802 361 ,30715 ,3047 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3307,3,9,true,楚文帝,•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加15•魅力增加10•仅对主将有效（本条以下）•计略的战意消耗减少5•视野范围内友军被暴击几率减少10%•视野范围内友军计略成功率增加5%•每1000名声，部队防御力加1%,•无法出生自带•无法出现于生成武将中•为势力君主•统率小于70,590 609 662 6049 281 605 656 670 641 ,901 902 802 361 ,30716 ,3047 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3308,3,9,true,齐文帝,•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加15•魅力增加10•仅对主将有效（本条以下）•视野范围内友军被暴击几率减少20%•视野范围内友军计略成功率增加10%•每1000名声，部队防御力加2%•计略成功时能夺取敌方50伤兵,•无法出生自带•无法出现于生成武将中•为势力君主•统率小于70,590 609 662 6049 281 658 671 643 6910 ,901 902 802 361 ,30717 ,3047 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3351,3,9,true,魏武帝,•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加20•魅力增加10•仅对主将有效（本条以下）•暴击致敌混乱几率增加20%•视野范围内友军暴击几率增加15%•围攻致乱率增加20%•每1000名声，部队攻击力加2%•攻击时有7%几率造成三倍伤害,•无法出生自带•无法出现于生成武将中•为势力君主•统率达到70,590 609 663 6049 281 553 652 713 633 7238 ,901 902 802 157 ,30710 ,3047 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
3352,3,9,true,晋武帝,•被“攻心”时无效•混乱时防御力不下降•视野范围内友军战意每天增加20•魅力增加10•仅对主将有效（本条以下）•视野范围内友军攻击力增加20%•避免被围攻几率增加40%•围攻致乱率增加5%•每1000名声，部队攻击力加1.5%•攻击时有5%几率造成三倍伤害,•无法出生自带•无法出现于生成武将中•为势力君主•统率达到70,590 609 663 6049 281 683 703 710 632 7236 ,901 902 802 157 ,30711 ,3047 ,1,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
